expression_id	physical_unique_source_occurrences	canonical_projected_occurrences	normalized_tex
expr-e3212229d200318d	21	25	\lnot !B
expr-e3b98a4da31a127d	187	185	t
expr-e54c6513d9ceaf9c	24	25	!A(t)
expr-eacf49a99b935f26	1	1	\Assign{\Obj P}{M} = \{1, 2\}
expr-eda91c45c4a3c2a4	1	1	\Assign{\Obj P}{M} = R
expr-ee5de3a203502fea	2	2	\lexists[x][!B(x)]]
expr-eec41de86c66fa26	1	1	\Frm
expr-ef7a7c5e0ff37d9b	1	1	\Domain{M} = \{0, 1, 2\}
expr-f11090b45f00a64c	5	4	(!B \land !C)
expr-f2708d9e29712594	10	9	\lexists
expr-f92ad626f0c30c24	1	1	\Assign{\Obj a}{M} = 1 \in \{1,2\} = \Assign{\Obj P}{M}
expr-ff9ba27416d63e9a	14	14	(!A \land !B)
