expression_id	physical_unique_source_occurrences	canonical_projected_occurrences	normalized_tex
expr-085d6c71c208e58c	1	1	\mathfrak{x}
expr-09866face19a6bd6	1	1	\mathfrak{Z}
expr-1057d4836455ab93	1	1	\mathfrak{K}
expr-134230b614cce44d	1	1	\mathfrak{d}
expr-1b349d3c6df6956d	1	1	\mathfrak{k}
expr-22ecac0c86f79723	1	1	\mathfrak{w}
expr-2693ab7346271a77	1	1	\mathfrak{g}
expr-2a52c01c440b5ec3	1	1	\mathfrak{G}
expr-2a9416b28db4c96c	1	1	\mathfrak{v}
expr-2c5e54ed00bc3c44	1	1	\mathfrak{C}
expr-339a4ac35ec4852d	1	1	\mathfrak{O}
expr-3b55469a70769318	1	1	\mathfrak{I}
expr-421f110607684e74	1	1	\mathfrak{E}
expr-44f60f66fc98252e	1	1	\mathfrak{m}
expr-488c652401ef9150	1	1	\mathfrak{z}
expr-48b83c404d0bff70	1	1	\mathfrak{s}
expr-50d7b69ecd423495	1	1	\mathfrak{R}
expr-549cbdd1362c2eed	1	1	\mathfrak{P}
expr-5efb46f171a6435d	1	1	\mathfrak{o}
expr-610803f40a4e19aa	1	1	\mathfrak{Y}
expr-616ae092678caa61	1	1	\mathfrak{j}
expr-6314d59989be6bbe	1	1	\mathfrak{h}
expr-6681b786fbf70383	1	1	\mathfrak{n}
expr-69f0ac9ba84cfcab	1	1	\mathfrak{N}
expr-71bae71e110b005c	1	1	\mathfrak{t}
expr-754a09876a64f35a	1	1	\mathfrak{Q}
expr-7a977fb12e4868b8	1	1	\mathfrak{V}
expr-7aec5681d5dc915c	1	1	\mathfrak{c}
expr-8599679516a648c6	1	1	\mathfrak{T}
expr-85f322b86e328735	1	1	\mathfrak{q}
expr-874cc215bfb5670a	1	1	\mathfrak{L}
expr-8ad90d99173832ca	1	1	\mathfrak{e}
expr-94e93f809a7fb25d	1	1	\mathfrak{l}
expr-97d622d2569c2576	1	1	\mathfrak{u}
expr-99ae25a5cfb3d251	1	1	\mathfrak{p}
expr-a7c14ad4c55ec577	1	1	\mathfrak{f}
expr-ae0a4a1ebd315848	1	1	\mathfrak{W}
expr-b39d0548cd608ded	1	1	\mathfrak{i}
expr-b4be8c10e771a45c	1	1	\mathfrak{H}
expr-c08841e7bc0f8f8d	1	1	\mathfrak{y}
expr-c3536fd0970430db	1	1	\mathfrak{F}
expr-c9143f78356d65a1	1	1	\mathfrak{D}
expr-deb708ab025cff33	1	1	\mathfrak{B}
expr-df0ac2487b23d63c	1	1	\mathfrak{b}
expr-df295f8670715ea3	1	1	\mathfrak{M}
expr-e266227c4dc73aa1	1	1	\mathfrak{X}
expr-e3f63c29d4065688	1	1	\mathfrak{S}
expr-e419414b6383eef3	1	1	\mathfrak{U}
expr-e93008c5dcfff0cb	1	1	\mathfrak{r}
expr-eaf29e3b87d2d21f	1	1	\mathfrak{a}
expr-f25d0ddc2e158657	1	1	\mathfrak{A}
expr-fa49cb2c43a3d21c	1	1	\mathfrak{J}
