expression_id	physical_unique_source_occurrences	canonical_projected_occurrences	normalized_tex
expr-52234a9b18e5374d	1	1	!A_i \ident \lexists[x][!A_j]
expr-5280c8f9e471df51	32	10	\ltrue
expr-529ad2daacd7efcb	56	63	\lor
expr-544cab9083ff47c2	1	1	\tuple{t_0,\dotsc,t_n}
expr-545e15981b5f23c3	1	1	(\exists x)
expr-56fe5f2155c3db21	1	1	\{ \lnot, \lor \}
expr-571ff80f82325d8b	1	1	\Atom{R}{t_1, \dots, t_n}
expr-588e3ad3a5faa3aa	3	3	i \leq n
expr-58dbb47c796b69a8	2	2	k \leq n
expr-58e1d47d1f2a5ac6	1	1	\bigvee_x
expr-594e519ae499312b	66	66	z
expr-59d68a9fa863a5bb	1	1	\tuple{\Obj c_0, \Obj v_0, \Atom{\Obj f^2_0}{\Obj c_0, \Obj v_0}, \Atom{\Obj f^1_0}{\Atom{\Obj f^2_0}{\Obj c_0, \Obj v_0}}}
expr-5a72eb187d8a617f	2	2	\Obj c_0
expr-5a73b263b80f9f5b	1	1	r(t)
expr-5c62e091b8c0565f	122	122	P
expr-5d08324acb961fcf	18	18	t_2
expr-5feceb66ffc86f38	220	219	0
expr-616522c60d7b122c	9	9	\sim
expr-65231bb25960bbb4	1	1	\tuple{\Obj v_0, \Obj c_0, \Atom{\Obj f^2_0}{\Obj c_0, \Obj v_0}, \Atom{\Obj f^1_0}{\Atom{\Obj f^2_0}{\Obj c_0, \Obj v_0}}}.
expr-65355dc78ddfc4a5	1	1	\Obj c_1
expr-6594ce004eb6cc3c	9	1	(!A \liff !B)
expr-65b67bc429e3d7f6	4	3	l(!B) = r(!B)
expr-65fb0d7eff50b8e8	17	25	!A_i
expr-66b57710f063cd16	1	1	\tuple{!A_0, \ldots, !A_n}
expr-67500429cdd36beb	6	6	n>0
expr-6dbda0470bbd293e	4	4	\lforall[\Obj v_0]
expr-6ea542862147eeec	2	2	(!B' \lif !C')
expr-6f333436e7d549b7	3	3	\ast
expr-703275260999a3ce	17	17	\Obj v_0
expr-70cc6e64a137b2d7	3	3	!D \lif !D \lif !D
expr-71983740200349d8	23	24	\lforall[x][!A(x)]
expr-71f1a21ab7b68b97	10	10	\Frm[L_0]
expr-729f2cd8398e9960	25	25	\in
expr-72a55ce3f5175d80	1	1	(\Subst{!B}{t}{x} \lor \Subst{!C}{t}{x})
expr-74f4567a6896230a	41	41	\eq
expr-7671adec43e7ce38	2	2	\tuple{!B_0,\dotsc,!B_n,!C_0,\dotsc,!C_m,(!B_n \land !C_m)}
expr-7792a119fb074690	9	12	!A_j
expr-77970456be0eda56	12	12	t'
expr-7a03384e6e8b8519	20	20	\le
expr-7a72bd9c889713ba	2	2	\leftrightarrow
expr-7cf696fd27a77f47	2	2	!A_i \ident (!A_j \lor !A_k)
expr-7ed408768a87143d	2	2	\lexists[\Obj v_1]
expr-8084a91aa3e71249	1	1	m_0,\dotsc,m_k < i
expr-812c5adaee7ce7e2	2	2	!A_i \ident (!A_j \lif !A_k)
expr-81aa5a490db29cc9	42	42	!A(x)
expr-8238c028f61fc0f7	1065	1252	!A
expr-8254c329a92850f6	120	120	k
expr-83c268b5d1f5efff	1	1	\Atom{f}{\Subst{t_1}{t}{x}, \dots, \Subst{t_n}{t}{x}}
expr-83d59068d4304d94	2	2	!A \ident !B
expr-853be5eadffde64e	4	5	!A \ident !A_n
expr-868837ca3316be6b	1	1	\downarrow
expr-86b614d4a7ae30ca	1	1	!A \ident \lexists[x][!B]
expr-8779068734acaece	8	8	\cdot
expr-8781117610fde6b5	1	1	\Obj f^2_0
expr-87a57efc17af93c7	4	4	\ident
expr-886721686ccc2e5b	6	6	!A \ident (!B \lor !C)
expr-88d357bbc441acc6	1	1	\lexists[][]
expr-8b084868aad0a6d3	2	2	\rightarrow
expr-8c2574892063f995	201	196	R
expr-8c3ed7f7cc274e70	1	1	\lforall[y][\Subst{!B}{t}{x}]
expr-8db18f5164079501	3	3	\Atom{f}{t_1, \ldots, t_n}
expr-8fb50f49e2e52d8e	2	2	\&
expr-916a719cd678d2ff	1	1	(!E \lif !D)
expr-91c08eda407ac521	2	2	\tuple{!C_0,\dotsc,!C_m}
expr-930f5c4baa5c7864	13	12	\lforall
expr-93a3cca23319ad36	5	5	(!B \lif !C)
expr-943ff3b73a69b2c9	1	1	y \not\ident x
expr-95696c30300a6470	1	1	f(t_1,\dotsc,t_n)
expr-95d3b58c001949ef	1	1	\eq/[t_1][t_2]
expr-97acdf566f6df202	2	2	\tuple{!A}
expr-9867e8dab416c73a	1	1	(!D \lif !E)
expr-9910eba27f849f86	2	2	!A \equiv (!A_j \land !A_k)
expr-992accb9917efeb5	109	125	!C
expr-9bf3a6217c651abf	1	1	r(!A)
expr-9dfe6c25de370a55	1	1	(\Subst{!B}{t}{x} \lif \Subst{!C}{t}{x})
expr-9f210644db735377	2	2	!B \ast !C
expr-9f688118dcff7c20	2	2	t \ident y
expr-a1fce4363854ff88	196	196	y
expr-a318c24216defe20	29	29	+
expr-a343a1f85428fb0b	1	1	!B \not\ident !B'
expr-a37041612b2fd5a7	1	1	!A \ident (!A_j \lif !A_k)
expr-a514db89f64fcf0b	9	8	\lexists[x][!A]
expr-a61d437b74c6c5c4	1	1	!A \ident \lexists[x][!A_j]
expr-a63b58fbb7050d47	2	2	\Obj f^2_1
expr-a6e33a3d2fe8e855	1	1	)(\Obj v_0\lif\lexists
expr-a7a48c3e6dc2f665	1	1	!A \ident \lexists[y][x < y]
expr-adbf49079d9b7349	2	2	\tuple{!A_0,\dotsc,!A_j}
expr-ae3660560a54702c	9	9	\Rightarrow
expr-ae394c84e87ee797	2	2	j,k < n
expr-aee608458df23165	2	2	!A_n \in \Frm[L_0]
expr-b0ce5bcd1599be24	3	3	\Trm[L]
expr-b1c5db75f3f4a15f	1	1	l(!C) = r(!C)
expr-b24c2720089cdd3e	17	11	\liff
expr-b2d6d619280eeb29	1	1	!A_i \ident \lforall[x][!A_j]
expr-b2df71d12f1a589e	1	1	\forall x
expr-b332ce3247795ebd	1	1	\Atom{R}{t_1,\ldots, t_n}
expr-b40da7877b9556fe	1	1	\Sigma x
expr-b50bb8940da5b931	64	65	\Lang{L}
expr-b556e28f1944795a	2	2	\ast = {\ast'}
expr-b6865bcc585af5ef	1	1	!A \ident (!B' \mathbin{\ast'} !C')
expr-b6efad7fccf7a896	2	2	\tuple{!B_0,\dotsc,!B_n,\lnot !B_n}
expr-b85777f574db43a6	1	1	\Obj A^n_1
expr-bb87b94f8cc2df16	4	4	\tuple{!A_0,\dotsc,!A_k}
expr-be8dcefb61dddd9f	32	32	t_1
expr-bf64f3fc4ea0096d	3	2	(!B \lor !C)
expr-bf8818f1bccd2dcb	2	2	\tuple{!B_0,\dotsc,!B_n,!C_0,\dotsc,!C_m,(!B_n \lor !C_m)}
expr-bf896154f1e0fbfd	1	1	\tuple{t_0, \ldots, t_n}
expr-c088d2688021c430	1	1	\Subst{!B}{y}{x} \ident \lexists[y][y < y]
expr-c0ff42fe2d6e4445	3	3	\lnot\lfalse
expr-c130ae82020bfd16	3	3	m < n
expr-c15db12182a3b450	1	1	!A \ident (!A_j \lor !A_k)
expr-c1679c4977218427	1	1	(Ex)
expr-c2ed7a9fa236bbf0	16	16	t_n
expr-c3173025e5d9bcd9	4	4	!A \ident (!B \land !C)
expr-c3e85f14946f97d7	1	1	\Obj c_2
expr-c59ec4b409f84907	5	3	\lexists[x][!B]
expr-c63f9557f464c93a	80	102	\lnot !A
expr-c87e92d4f5b781d9	1	1	!A \ident (!A_j \land !A_k)
expr-c8dc9d3baeb03338	25	23	\indfrm
expr-ca32fb83fde43892	2	2	\tuple{!B_0,\dotsc,!B_n}
expr-ca978112ca1bbdca	123	123	a
expr-cb43fc4dd2fcb314	1	1	\lforall[][]
expr-cb66caadea9f666a	2	2	\wedge
expr-cbe5cfdf7c2118a9	1	1	|
expr-cc33d2479ec1d67c	8	8	\eq[t_1][t_2]
expr-cc80968cb47b93f2	1	1	(t_1 + t_2)
expr-cdc2ed7d3b3d72c2	130	171	\lfalse
expr-cedf787105995ccb	1	1	\Subst{t_1}{t}{x} = \Subst{t_2}{t}{x}
expr-cf26fe5bd7e6ea18	10	10	(!A \lif !B)
expr-cf61f17a12317bf2	1	1	\lnot \Subst{!B}{t}{x}
expr-d04ff80d9f6dc462	79	89	\lif
expr-d055ee4dbcdd0c8b	392	469	!B
expr-d1bfcc5995eba53b	1	1	\lexists[y][x < y]
expr-d29e8ea31028b423	1	1	\Obj f^1_0
expr-d2ad6d7a8da2867c	1	1	\Obj A^n_0
expr-d4a0cfb83b24d498	5	5	\lforall[x]
expr-d5b933b01dd78b64	1	1	f^1_0(t)
expr-d61252d38c5eba2f	18	21	!B \lif !C
expr-d6bfdf400c189d7a	1	1	\tuple{ \Atom{\Obj A^1_0}{\Obj v_0}, \Atom{\Obj A^1_1}{\Obj c_1}, (\Atom{\Obj A^1_1}{\Obj c_1} \land \Atom{\Obj A^1_0}{\Obj v_0}), \lexists[\Obj v_0][(\Atom{\Obj A^1_1}{\Obj c_1} \land \Atom{\Obj A^1_0}{\Obj v_0})] }
expr-d7a17ee1489cf9bc	23	23	\Lang L_A
expr-d96d20228f11f7e1	1	1	!A \ident \lnot !A_j
expr-dabd3aff769f07eb	73	73	<
expr-db852f73b2af9902	1	1	(!B' \mathbin{\ast'} !C')
expr-ddb60bab694faa30	1	1	t \ident t_n
expr-de0bad5f8f33721c	1	1	t_i
expr-de64372991421159	37	40	!A_n
expr-e1a7979161fff32b	2	2	!A_i \ident (!A_j \land !A_k)
expr-e27e796f85c0d9c9	1	1	((!D \lif !E) \lif (!E \lif !D))
expr-e3212229d200318d	21	25	\lnot !B
expr-e3b98a4da31a127d	187	185	t
expr-e4c5ac9c0248aa1c	2	2	t_1 < t_2
expr-e54c6513d9ceaf9c	24	25	!A(t)
expr-e62917e92784b92e	1	1	\Obj f^n_2
expr-e6751b027c1e2d1d	1	1	\Atom{R}{t_1,\dots,t_n}
expr-e8ff32ba044da525	1	1	l(\indfrm) = 1 + l(t_1) + \dots + l(t_n) = 1 + r(t_1) + \dots + r(t_n) = r(\indfrm)
expr-e99fc12c9e266dc2	1	1	!A \ident \Atom{R}{t_1,\dots,t_n}
expr-ea7ef77bf7563068	8	8	\equiv
expr-ec1a3e2e1961f40e	1	1	\lexists[\Obj v_3]\Atom{\Obj A^2_4}{\Obj v_3,\Obj v_1}
expr-ec84ac6776831211	1	1	(x)
expr-efa51acdf0e7c3c4	74	77	\Lang L
expr-f0c43a0171c1167d	2	2	!C'
expr-f0e6d6520e20a2b7	1	1	(\Subst{!B}{t}{x} \land \Subst{!C}{t}{x})
expr-f11090b45f00a64c	5	4	(!B \land !C)
expr-f23982583aa961f1	4	4	!A \ident \lnot !B
expr-f269fe1422f8121f	1	1	!A \ident \lforall[x][!A_j]
expr-f2708d9e29712594	10	9	\lexists
expr-f3f1410a96980c11	1	1	l(\indfrm) = 1 + l(!B) + l(!C) = 1 + r(!B) + r(!C) = r(\indfrm)
expr-f65f435afa981240	8	9	\Frm[L]
expr-f67ab10ad4e4c531	54	54	F
expr-f6bfc9c9705111bc	2	2	\Obj A^2_0
expr-f7bd8f50661f608e	4	4	!A \ident (!B \lif !C)
expr-f888d2e33b66d0c5	30	44	!D
expr-f9e3c0f30204b9df	1	1	\Obj f^2_0(t_1, t_2)
expr-fabb8b3165f9d219	2	2	!B \ident !B'
expr-fec8cd167dfb58dc	1	1	t_i \ident f(t_{m_0},\dotsc,t_{m_k})
expr-ff9ba27416d63e9a	14	14	(!A \land !B)
