expression_id	physical_unique_source_occurrences	canonical_projected_occurrences	normalized_tex
expr-907ff5c260690bd0	1	1	\Subst{(\lambd[w][xxw])}{yyz}{x} = \lambd[w][(yyz)(yyz)w].
expr-90b5caa820bdc1a8	1	1	\lambd[x][\lambd[y][(x(x(x(\dots x(y)))))]]
expr-9133bd98ed6c0a50	2	2	\tuple{\num 0, G}
expr-9190f4419c12dcc4	1	1	\fn{Succ}(u) = \lambd[x][\lambd[y][x(uxy)]]
expr-93d01507fa1b7448	1	1	(\lambd[x][(\lambd[y][yx]) z)] v \redone (\lambd[x][zx]) v
expr-94687039028990df	1	1	D(M,N)(\num{1}) \red N
expr-98f0455530b5b3d8	11	11	g_{k-1}
expr-99688af5fa62bf90	2	2	\lambd[x][\lambd[y][y]]
expr-999cf9b6169c9aca	1	1	(\lambd[x][xxy]) \lambd[z][z] & \redone (\lambd[z][z])(\lambd[z][z]) y \\ & \redone (\lambd[z][z]) y \\ & \redone y.
expr-9caf7de2e5dca87b	2	2	\equal[\beta]
expr-9df361b4e347d18b	2	2	k & = (\lambd[x][g(xx)])(\lambd[x][g(xx)]) \\ & \red g((\lambd[x][g(xx)])(\lambd[x][g(xx)])) \\ & = gk.
expr-9f0772bab16d2fa7	1	1	F(x_0, \dots, x_{l-1}) = H(G_0(x_0, \dots, x_{l-1}), \dots, G_{k-1}(x_0, \dots, x_{l-1})).
expr-a1fce4363854ff88	196	196	y
expr-a2277e0b98ac28a5	12	12	g(x)
expr-a25513c7e0f6eaa8	28	28	U
expr-a318c24216defe20	29	29	+
expr-a39b32492df35396	2	2	gk
expr-a46932c35387322e	1	1	F(F)
expr-a99a2c4f0f78871b	1	1	D(x,y,z) = z (K(y))x
expr-a9cb3b937e2cd2a7	1	1	F(\num{n+1}, \num{\vec m})
expr-aaa9402664f1a41f	127	127	h
expr-ac3032285419b06b	1	1	\fn{Succ}(\num{n},f)
expr-acac86c0e609ca90	17	17	l
expr-aec6d6d44dae2bfb	1	1	X \num m_0 \ldots \num m_{n-1}
expr-b0d426d00081371f	3	3	\vec z
expr-b1eb06f6029b52e0	1	1	\lambd[h][\lambd[z][D(z,(h(Sz)),F(x,z))]],
expr-b3460543c506b16b	2	2	(((MN)P)Q)
expr-b3f6ba5bad3f6071	6	6	n_0
expr-b48be6c31f6fd62e	1	1	(\lambd[x][xx])(\lambd[x][xx]) \redone (\lambd[x][xx])(\lambd[x][xx]).
expr-b4cecddd9ec1fd2c	4	4	\Subst{M}{N}{x}
expr-b4db03dab703b98b	2	2	zv
expr-b620f7fd0a05aeb7	9	9	\num{0}
expr-b721524250a31c52	1	1	h_x(n) \simeq \begin{cases} n & \text{if $f(x,n) = 0$} \\ h_x(n+1) & \text{otherwise.} \end{cases}
expr-b77bd89ddde577d6	1	1	\fn{Substitute}
expr-b8bdb1c02444ca91	2	2	H'
expr-b8e2b244c77b7c22	3	3	\lambd[x][g(xx)]
expr-bb2f7432725587ea	1	1	T(u)
expr-bdc8f4297f780b8d	1	1	Mxyz
expr-c2c5eeeab86b1b20	6	6	g(Yg)
expr-c539f4c197e57dfb	1	1	\num{n+1}(T, \tuple{\num{0}, G}) \equiv \tuple{\num{n+1}, F(\num{n+1})}
expr-c662fb992708cb56	2	2	\lambd[xy][xxyx \lambd[z][xz]]
expr-c8bbb88c1ea1e57a	1	1	\fn{IsASubterm}
expr-c9961da8e760d85c	1	1	D(M,N)(\num{0}) \red M
expr-ca978112ca1bbdca	123	123	a
expr-cb834f72b616517f	1	1	M \red N
expr-cb839aa1a91f5c9e	1	1	\lambd[x][g(x,k)]
expr-cc927341266dfe87	1	1	[x/N]M
expr-cd0aa9856147b6c5	176	172	g
expr-cd5f54466703d5af	1	1	f^n(y)
expr-cec4b8919e5f12a5	13	13	P'
expr-d073f13bc0b87b1d	1	1	\num{\vec m}
expr-d18b2e1f58b5b65d	1	1	g(x, y)
expr-d24ec8bc305d8434	2	2	(\lambd[x][xxy])(\lambd[x][xxy]) & \redone (\lambd[x][xxy])(\lambd[x][xxy])y \\ & \redone (\lambd[x][xxy])(\lambd[x][xxy])yy \\ & \redone \dots
expr-d309f64e845d867f	1	1	M(x, y, z)
expr-d3d4feb97d64ae95	1	1	(\lambd[x][((MN)P)])
expr-d4735e3a265e16ee	71	75	2
expr-d7fd0cf2d5e69efb	2	2	Y = \lambd[g][((\lambd[x][g(xx)])(\lambd[x][g(xx)]))]
expr-d9b1567a52bb6c42	19	18	x_1
expr-df92634da3a3e068	1	1	M_i
expr-e14947c63ab5c942	1	1	D(M,N)
expr-e4639072bcb2aaeb	2	2	n_{k-1}
expr-e4a14942f222ea4b	1	1	\lambd[y][(x+y)]
expr-e4d3caf41b363b7e	1	1	\fn{Numeral}
expr-e533b9707d2fc77c	1	1	N \red M
expr-e551de20e786b708	2	2	\lambd[xyz][M]
expr-e632b7095b0bf32c	40	40	T
expr-e63f0f6fdcd06cac	1	1	\overline {g(m)}
expr-ea69086296a86e29	1	1	\tuple{\num 0, F(\num 0)}, \tuple{\num 1, F(\num 1)}, \dots,
expr-eaecc8d701f26335	1	1	m_{n-1}
expr-ebd225f165c0ba97	6	6	\lambd[x][x]
expr-eee9da921ae691af	1	1	H(S(\num{n}))
expr-ef0bd2cbdc2d86f5	1	1	\lambd[(x,y)][(x+y)]
expr-ef3ebca2f4bdc229	1	1	P \redone P'
expr-f3f3804480e8551a	99	99	\beta
expr-f67ab10ad4e4c531	54	54	F
expr-f717e078e4d12cb2	1	1	X \num{m_0} \dots \num{m_{n-1}}
expr-f7e71329e81956d2	1	1	N \red P
expr-f8cba426b94bcfbf	1	1	T(u) = \tuple{S((u)_0), H((u)_0,(u)_1)}.
expr-f929041d6d33af68	1	1	\num{n+1} (T, \tuple{\num 0, G}) & \equiv T(\num{n} (T, \tuple{\num 0, G})) \\ & \equiv T( \tuple{\num{n}, F(\num{n})}) \\ & \equiv \tuple{\num{n+1}, H(\num{n}, F(\num{n}))} \\ & \equiv \tuple{\num{n+1}, F(\num{n+1})}.
expr-f9383901eebb1eca	2	2	\fn{diag}(x) = xx
expr-f99273cd05fa204e	1	1	g_0,
expr-f9e012396be65db0	2	2	ll
expr-f9e8714de7a28837	1	1	(g(x))y = f_x(y) = x+y
expr-fa7e89041b7dc09f	2	2	(\lambd[x][M])N
expr-fb4344dcbac88869	1	1	[N/x]M
expr-fbeb608737cf8ff4	2	2	M \red N_2
expr-fd15e3089f2a7e5b	6	6	f(2)
expr-fd5059e32d8d3b14	1	1	F(\num{n+1}) \equiv H(\num{n}, F(\num{n}))
expr-fe6931045ae1d37a	1	1	\fn{ReductionSequence}
expr-ffaa0ad23479bca8	8	8	N_1
