expression_id	physical_unique_source_occurrences	canonical_projected_occurrences	normalized_tex
expr-4dd70e1f2e572d71	1	1	\mClass{C} = \mClass{C}_1 \cap \dots \cap \mClass{C}_n
expr-4e07408562bedb8b	54	56	3
expr-4ee59b68125f5f6c	3	3	(\Box p \lor \Box q) \lif \Box(p \lor q)
expr-4ef706eb029cf11a	1	1	\Log{K} \Proves \Box (!A \lif !B) \lif (\Diamond !A \lif \Diamond !B)
expr-500c11a94df59a45	4	4	\Log{K} !A_1 \dots !A_n
expr-506924f8b577f722	6	5	\Log{K} \Proves \lnot\Box p \lif \Diamond \lnot p
expr-50f74f36c7758da0	1	1	\Box((!A \land !B) \lif !B)
expr-50f8049a09f05d01	2	2	!B_j
expr-5136fc4246e7d497	81	67	\Diamond
expr-51aeea8ffa05d262	4	4	n-1
expr-51e7856994a926ec	1	1	\Gamma \Proves[\Sigma] !A \lor !B
expr-52baf5b113b97063	4	4	\Log{KDB4} \Proves \Ax{T}
expr-52bb5adcf016a8a2	2	2	\Gamma \Proves/[\Sigma] \lfalse
expr-53c8b8afb540c2ea	1	1	\Log{K} \Proves \Diamond!A \lif \Diamond(!A \lor !B)
expr-5414c01467975560	1	1	\mSat/{{}}{\Box\Diamond\lnot p}
expr-546773d1ccbf5c7a	1	1	\Log{K}\Proves (\Box!A \land \Box!B) \lif \Box (!A \land !B)
expr-559582ac022e201a	1	1	\Box((!A \land !B) \lif !B) \lif (\Box(!A \land !B) \lif \Box!B)
expr-55c17123174d849d	1	1	\Sigma' \Proves !A
expr-560ac2b1f4286405	1	1	(\Box!A \lif (\Box !B \lif \Box(!A \land !B)))) \lif {}
expr-56eaa7e521d8b68a	1	1	!C \ident !A \lif !B
expr-573dcf0de5d66fd4	1	1	!A_1 \lif (!A_2 \lif \cdots (!A_{n-1} \lif !A_n)\cdots)
expr-57885e4c75965b23	626	824	\Gamma
expr-580dbff7b7bba68a	1	1	\Gamma \Proves[\Sigma] !A_1
expr-581916bfec222f93	1	1	& (p \lif q) \lif (\lnot q \lif \lnot p) \\ & (p \lif q) \lif ((q \lif r) \lif (p \lif r)).
expr-59ffeaf5963458db	1	1	(\Diamond \lnot p \liff \lnot\Box\lnot\lnot p) \lif {}
expr-5a6035a3fb0dfbd8	1	1	!C_k
expr-5a8201e9de54d471	1	1	\Box(!A \land !B) \lif \Box!A
expr-5c830159f595bce4	1	1	\Log{K} \Proves !A_1
expr-5cd68f262fd86ad0	2	2	(\Box(!B \lif (!A \land !B)) \lif (\Box!B \lif \Box(!A \land !B))) \lif {}
expr-5d8d083cbb26120c	1	1	\Log{KT} \Proves \Log{D}
expr-5d8f6af316e3245f	1	1	\Log{K} \Proves \Diamond!B \lif \Diamond(!A \lor !B)
expr-5e22763a65c3f0a3	1	1	\Log{KDB4} \Proves \Box!A \lif !A
expr-5e585fb8dfd9f7c9	11	16	\Gamma \subseteq \Delta
expr-6061a5591edaa80a	3	3	\Ax{5_\Diamond}
expr-60a4de1bd67e026d	1	1	\Log{K} \Proves \lnot\lnot p \liff p
expr-60add8f35a287afd	1	1	\Log{KD5} \neq \Log{KT4} = \Log{S4}
expr-619c6509406bf4f8	5	5	\mSat/{{}}{\Box p}
expr-61f3515f0e2771bd	1	1	\Gamma \Proves[\Sigma] \lnot !A
expr-63806ef7f6aa0dee	1	1	\Log{KT5} \Proves !A \lif \Box\Diamond!A
expr-67bb42c13a45506c	1	1	\Proves !C(!B)
expr-6875e4221251441e	1	1	\lnot \Box q \lif \Diamond \lnot p
expr-68af1b29d5f49fb3	6	6	\Sigma \Proves !A
expr-691a0b96f32b9f7e	1	1	\Log{KB4} \Proves \Diamond!A \lif \Box \Diamond\Diamond!A
expr-6b86b273ff34fce1	238	241	1
expr-6d34fa36d139b1d0	1	1	\Gamma \Proves[\Sigma] !A \to \lfalse
expr-6e248011b2a8b9e1	1	1	\Gamma \Proves[\Sigma] !B \lif !A
expr-6e9c39a8bb74cb83	1	1	\Proves !A \liff !B
expr-6fb4d8e138798b3d	2	2	\Dual
expr-7120f8695fd9aa83	4	4	\Log{KB4} \Proves \Ax{5}
expr-72039af57d5ec07d	1	1	\Log{K} \Proves \Diamond \lnot \lfalse \lif (\Box !A \lif \Diamond !A)
expr-72fb6b0ff9a2ed1c	1	1	\Log{K} \Proves (\Diamond!A \lor\Diamond!B) \lif \Diamond(!A \lor !B)
expr-74fbe4a1906c905e	1	1	\lnot\lnot !A
expr-751379acac529582	3	3	\Diamond p \lif \Diamond(p \lor q)
expr-773bd9f41893c402	1	1	!B \in \Log{K}!A_1\dots!A_n
expr-776e6199da44defe	1	1	\tag{\Ax{T_\Diamond}} p & \lif \Diamond p\\ \tag{\Ax{B_\Diamond}} \Diamond\Box p & \lif p\\ \tag{\Ax{4_\Diamond}} \Diamond\Diamond p & \lif \Diamond p\\ \tag{\Ax{5_\Diamond}} \Diamond\Box p & \lif \Box p
expr-78e80e6c22a9a4b7	1	1	\Log{K} !A_1 \dots !A_n \Proves !B
expr-790f441d2dc498bc	1	1	(\Box(!A \land !B) \lif \Box!B) \lif{}
expr-7b8dff15e7d0e9be	6	6	!D_n
expr-7b981162fa144a02	1	1	\Log{KB5} \Proves \Box!A \lif \Box\Diamond\Box !A
expr-7c92cb41f5dc5782	1	1	\lnot\Diamond\lnot
expr-7d2ec9b68b9609db	1	1	\Log{KD} \subsetneq \Log{KT}
expr-7d44f5dae51c5481	1	1	((\Box(!A \land !B) \lif \Box!B) \lif{}
expr-7ffee107cfb27a7b	1	1	\Log{KT} \Proves \Box !A \lif \Diamond !A
expr-8009e7649758501d	1	1	\Gamma, !A \Proves[\Sigma] \lfalse
expr-804eecd0d613d453	1	1	\Log{K} \Proves \Box(!A \lif !B) \lif (\Box\lnot!B \lif \Box\lnot!A)
expr-8063806edfa91aa3	1	1	\Log{KD} \subseteq \Log{KT}
expr-8238c028f61fc0f7	1065	1252	!A
expr-8251e8502b2ca005	1	1	\Dual \in \Sigma
expr-85c3ce29e3a4dc40	16	16	\mClass{C}
expr-861c59f6c65c88e0	1	1	\Log{K} \Proves \Subst{!C}{B}{q}
expr-874748ebc3ce81d4	1	1	((\Box!A \land \Box!B) \lif \Box(!A \land !B))
expr-88ede056472d4ec7	1	1	\Proves !C(!A)
expr-89d4d22866321b82	0	1	\tag{\Ax{K}} & \Box(p \lif q) \lif (\Box p \lif \Box q), \\ \tag{\Dual} & \Diamond p \liff \lnot\Box\lnot p
expr-89d67874d1f6d123	1	1	\Log{K} \Proves \Box\lnot !A \lif (\Box\lnot!B \lif \Box \lnot (!A \lor !B))
expr-8bd2005830815bd2	5	5	\Box!A
expr-8c02bb37c0e400a6	1	1	\mSat{{}}{\Diamond\lnot p}
expr-8d06eb5be2ab477b	1	1	\mSat/{M}{\Box p \to \Box \Box p}[w_1]
expr-8e37e5feabde8d38	1	1	\Log{KDB4} \Proves \Box!A \lif \Box\Box!A
expr-8eb83b2ad42d11d3	1	1	\Log{K} \Proves \Box!A \lif (\lnot \Box\lnot (!A\lif !B) \lif \lnot \Box\lnot!B)
expr-8f4c747df4608f85	1	1	\Log{K}!A_1\dots!A_n \Proves \Ax{K}
expr-8f707e40fb6af3d1	2	1	(\Box \lnot\lnot p \lif \Box p) \lif (\lnot \Box p \lif \lnot\Box\lnot\lnot p)
expr-8f983d6fea027c03	1	1	\mClass{C}_1 \cap \dots \cap \mClass{C}_n
expr-8fded0ecc6c367dd	1	1	\Log{KDB4} \Proves \Box\Box!A \lif !A
expr-903d52c30476fc27	2	2	\Gamma \Proves/[\Sigma] !A
expr-928d3dcddf5279f8	2	2	!B \in \Sigma
expr-92b59bb8de3808b7	4	5	!B_i
expr-93aa632d054e9ffb	3	4	!A \lif (!B \lif !A)
expr-954d59819434a41a	2	1	!A \lif (!B \lif (!A \land !B))
expr-966b2d3dcfa7cc20	1	1	\mSat{{}}{\Box p}, \mSat/{{}}{\Box\Box p}
expr-973219f61c684db2	2	2	\mSat/{{}}{\Box\Box p}
expr-9763a163e7ff6591	13	13	w_3
expr-9861ca19be665e0a	1	1	\Ax{D}
expr-98b3da780aeffee8	1	1	\Log{KB4} \Proves \Box\Diamond\Diamond !A \lif \Box \Diamond!A
expr-992accb9917efeb5	109	125	!C
expr-9947646a3ceed43b	1	1	\Log{K} \Proves (\Box!A \land \Box!B) \lif \Box (!A \land !B)
expr-9a44b9bb01db1eac	2	2	\Delta \Proves[\Sigma] !A
expr-9b550f2bb9885b69	1	1	\Log{KT5} \Proves \Box!A \lif \Diamond\Box!A
expr-9b91d4c4c00d00f8	1	1	\Log{K}!A = \Log{K}!A_{\Diamond}
expr-9c46576ff4aee158	1	1	\Log{KT5} \Proves !A \lif \Diamond!A
expr-9cdeed6ed221f857	1	1	\Log{K} \Proves (\Diamond!A \lor \Diamond!B) \lif \Diamond(!A \lor !B)
expr-9da3705cc5efefce	1	1	\Setabs{!B}{\Log{K} !A_1 \dots !A_n \Proves !B} \subseteq \Log{K} !A_1 \dots !A_n
expr-9e4668e35b07aeed	1	1	\Box!A_1 \lif (\Box!A_2 \lif \cdots (\Box!A_{n-1} \lif \Box!A_n)\cdots).
expr-9f3adbad42513293	1	1	\Log{KT5} \Proves \Diamond\Box!A \lif \Box!A
expr-a0ad19b3662c695f	3	2	\Gamma \Proves[\Sigma] !B
expr-a0be2a80eca4a7c9	1	1	& !A_1 \lif (!A_2 \lif \cdots (!A_{n-1} \lif !A_n)\cdots) \in \Sigma \intertext{By the induction hypothesis, we have} & \Box!A_1 \lif (\Box!A_2 \lif \cdots \Box(!A_{n-1} \lif !A_n)\cdots) \in \Sigma \intertext{Since $\Sigma$ is a normal modal logic, it contains all instances of~$\Ax{K}$, in particular} & \Box(!A_{n-1} \lif !A_n) \lif (\Box!A_{n-1} \lif \Box!A_n) \in \Sigma \intertext{Using modus ponens and suitable tautological instances we get} & \Box!A_1 \lif (\Box!A_2 \lif \cdots (\Box!A_{n-1} \lif \Box!A_n)\cdots) \in \Sigma.
expr-a10d1e8bd329c89a	4	4	\Gamma \cup \{ \lnot!A \}
expr-a13c4538b2c8a517	1	1	\Log{K} \Proves \Box !A_1 \lif (\Box !A_2 \lif \cdots (\Box !A_{n-1} \lif \Box !A_n)\dots)
expr-a158c8ba25884247	3	3	\Log{K} \Proves !A
expr-a27dc218af2e26e3	1	1	\Log{K} \Proves \Box(!A \lif !B) \lif (\lnot \Box\lnot!A \lif \lnot\Box\lnot!B)
expr-a32559d88fbf8b15	5	9	!A \lif !C
expr-a3550a26e80e1d24	1	1	((\lnot \Box \lnot\lnot p \lif \Diamond \lnot p) \lif (\lnot \Box p \lif \Diamond\lnot p))
expr-a41c104b89d839cd	1	1	(\Box!A \lif \Box(!B \lif (!A \land !B))) \lif {}
expr-a4448888755f3ded	2	1	\lnot\Box p \lif \Diamond \lnot p
expr-a69f0090227bdc1b	1	1	\mSat/{M}{\Diamond \lnot p \lif \Box \Diamond \lnot p}[w_2]
expr-a81c5dff5a355f30	1	1	!A_1 \lif (!A_2 \lif \cdots (!A_n \lif !B)\dots)
expr-a90fd7c7139176dc	1	1	\Log{K} \Proves \lnot \Box \lnot(!A\lor!B) \lif (\lnot \lnot\Box\lnot!B \lif \lnot\Box\lnot!A)
expr-aa1d4eafd3d3b4e2	1	1	\lnot \Box \lnot\lnot p \lif \Diamond \lnot p
expr-aa413926f024cbf8	1	1	\Nec
expr-ab342c2b31de328b	1	1	\Gamma, \lnot !A \Proves[\Sigma] \lfalse
expr-ab65862f3a9a5605	1	1	(\Box(!A \land !B) \lif (\Box !A \land \Box!B)))
expr-ab768e094a624812	1	1	\Log{K} \Proves \lnot \Box \lnot(!A \lor !B) \lif (\Box \lnot !A \lif \lnot\Box\lnot !B)
expr-ace37362f4ba506b	2	2	\Log{K}!A_1\dots!A_n \Proves !B
expr-ae6f502e1eafd390	12	12	!B_n
expr-aedc11f05c691d13	1	1	\Box(!A \land !B) \lif \Box!B
expr-b09ff6a930a933f1	1	1	(\lnot \Box p \lif \lnot\Box\lnot\lnot p) \lif {}
expr-b166fed420776931	1	1	\Log{K} \Proves !A_n
expr-b20e9d692ac74bcc	1	1	\Box !A \lif \Box !B
expr-b2766662c1b2b4b3	1	1	\Gamma \cup \{!B\} \Proves[\Sigma] !A
expr-b2e4530d11f452e0	2	2	\Log{K} \Proves !A \liff !B
expr-b37271a74c8e10eb	1	1	(\Box!A \land \Box!B) \lif \Box(!A \land !B)
expr-b3fe98e1db720b4d	1	1	!B = \Box!C
expr-b5c1f4a7b21c9554	1	1	\Box(!A \lif (!B \lif (!A \land !B)))
expr-b691f35f3ec733f5	1	1	\Log{KT5} \Proves \Box!A \lif \Box\Box!A
expr-b6bb0344fc788375	1	1	\{ \Diamond p, \Box\Diamond p \lif q, \lnot q \}
expr-b77169ba82bdbcc1	1	1	\Log{K} \Proves (\Box!A \land \Box!B) \lif \Box(!A \land !B)
expr-b86d664e9d04a1d1	1	1	\Log{KT5} \Proves \Diamond\Box!A \lif \Box\Diamond\Box!A
expr-ba33b91da534d9ab	5	6	!C \lif !B
expr-ba72b23ae60a855e	8	12	(!A \land !B) \lif !A
expr-baacfd9d189243cd	10	8	\Diamond !A
expr-bafca01030687e8f	1	1	\Log{K} \Proves \Box\lnot(!A \lor !B) \lif \Box\lnot!A
expr-bc8b4a672f6adfd1	1	1	\Log{KTB} \Proves/ \Log{4}
expr-bc9367794d2761fe	73	81	!A \in \Gamma
expr-bf4368e84c5c5200	1	1	\lnot\Diamond\lfalse
expr-c0ca760c88f1b93d	1	1	\Box(!A \lif (!B \lif !A))
expr-c22cf48a730d0251	1	1	\Log{K4} \nsubseteq \Log{KB}
expr-c2f654654c2304a2	1	1	\Box(!A \lif (!B \lif !A)) \lif (\Box!A \lif \Box(!B \lif !A))
expr-c35dad4edbf69089	1	1	\Sigma \Proves !B_1 \lif (!B_2 \lif \cdots (!B_n \lif !A) \cdots)
expr-c36eaa7131fe1ea6	1	1	\Box!A \lif (\Box !B \lif \Box(!A \land !B)))
expr-c418210dcd66e4ac	1	1	\Log{K} \Proves \Box(!A \land !B) \lif (\Box !A \land \Box!B)
expr-c457dbcdd3b49987	4	4	w_4
expr-c4a0ac6cdda65caa	1	1	\Box\lnot
expr-c530c268d23c02c8	1	1	\Log{K} \Proves !A_1 \lif (!A_2 \lif \cdots (!A_{n-1} \lif !A_n)\dots)
expr-c75e0b4cdbd40d65	1	1	\mClass{C}_i
expr-c79bef26205fead8	1	1	\lnot\Diamond
expr-c92de1399f3089f9	1	1	!C \in \Log{K}!A_1 \dots !A_n
expr-c9712394b59a992a	1	1	\Log{KB5} \Proves \Box\Diamond\Box!A \lif \Box\Box !A
expr-c99941201027b5be	13	13	\Gamma \Proves[\Sigma] !A
expr-c9dde05108389629	1	1	\Box(!A \land !B) \lif (\Box !A \land \Box!B)
expr-cc9ce2bc1818217a	1	1	\Log{KT} \Proves \Box !A \lif !A
expr-cdc2ed7d3b3d72c2	130	171	\lfalse
expr-cdc98f5ac803e93b	1	1	\Log{KT} \Proves !A \lif \Diamond!A
expr-cefa278d24370919	1	1	\Log{K} \Proves \Box!A \lif (\Box\lnot!B \lif \Box\lnot (!A\lif !B))
expr-d055ee4dbcdd0c8b	392	469	!B
expr-d07113a87d2fa4fa	7	6	\lnot\lnot p
expr-d0a2b90b3d18abd7	119	116	\mModel{M}
expr-d252332300cf8bee	4	5	\Gamma \cup \{ !A \}
expr-d2cb79dbc568c1a6	1	1	\Log{K} \Proves \Subst{!C}{!A}{q}
expr-d43b451130ac883a	1	1	\Log{KT} \Proves !B
expr-d4c0a0fee0146d61	1	1	\{ \Box(p \lif q), \Box p, \lnot\Box q \}
expr-d54fc95b3832ec0d	1	1	\Log{K} !A_1 \dots !A_n = \Setabs{!B}{\Log{K} !A_1 \dots !A_n \Proves !B}
expr-d61252d38c5eba2f	18	21	!B \lif !C
expr-d65d75b1e6562713	165	149	\Sigma
expr-da24afe828450851	1	1	\Log{KT4} \Proves/ \Ax{B}
expr-dac2379a7b03b342	2	2	\Log{K}!A_1\dots!A_n \Proves !C
expr-db3432d1486ff645	1	1	!A \lif !B \in \Sigma
expr-db52a305090ae209	1	1	\Log{K}\Proves \Box!A \lif (\Diamond(!A \lif !B) \lif \Diamond !B)
expr-dc7b67a450c5c4ac	5	7	k < i
expr-dcc90525101f03b4	1	1	\Log{K} \Proves \Diamond(!A \lor !B) \lif (\lnot \Diamond!B \lif \Diamond!A)
expr-dce1bf6f74513bd5	1	1	\Log{K} \Proves \lnot\Box\lnot !A \lif \lnot\Box\lnot(!A \lor!B)
expr-dd03d8e24cbef5e2	2	2	\Log{K} \Proves !B
expr-dd1b44f4a83297ba	3	3	!C_i
expr-dd85ccf5c34e5656	1	1	\Log{KT5} \Proves \Diamond!A \lif \Box\Diamond!A
expr-de64372991421159	37	40	!A_n
expr-de8d2d541234b4f3	1	1	\Box !C
expr-dea7a7a12c10f4e9	3	2	\Log{K} \Proves \lnot \Box \lnot\lnot p \lif \Diamond \lnot p
expr-dffa227108b65500	37	42	!A_1
expr-e1380a9ed7fd015c	1	1	\Log{KB5} \Proves \Box!A \lif \Box\Box!A
expr-e22c886a1252930f	1	1	\mClass{C}_1
expr-e35bf51cc6365a92	1	1	\Log{K} \Proves \Diamond(!A \lor!B) \lif (\Diamond!A \lor \Diamond!B)
expr-e465c769515a9c81	1	1	\Delta \cup \{!A\} \Proves[\Sigma] !B
expr-e4d3411c938d353e	1	1	\Log{K} \Proves \lnot\Box !A \lif \Diamond \lnot !A
expr-e50e42a2d390fcff	2	3	!C_1
expr-e73d34b956cd2003	1	1	\Box((!A \land !B) \lif !A)
expr-e779e6010066a063	1	1	!C(!B)
expr-e7f6c011776e8db7	15	15	6
expr-e9d180c86baae894	1	1	!B \ident \Box !A
expr-eb1cfd0db4a6efc1	1	1	(p \lif q) & \lif ((q \lif r) \lif (p \lif r)) \\ (p \lif (q \lif r)) & \lif ((p \land q) \lif r)
expr-eb70ca682872db12	1	1	\Diamond!A
expr-ecea92bf5007b042	1	1	!C(!A)
expr-edb7b0e0e2b5ce3c	1	1	(p \lif q) \lif ((p \lif r) \lif (p \lif (q \land r))).
expr-ee8034d960d5569c	6	8	j < i
expr-f125bec727d9081e	1	1	\Log{KB5} \Proves \Diamond\Box!A \lif \Box !A
expr-f157f71e0163a897	90	78	\Box
expr-f28479ca0ee4db1f	7	7	\mSat{{}}{\Box p}
expr-f2e77153d6d9c7f0	2	2	\Ax{B_\Diamond}
expr-f427cdcccd62d1ab	3	3	\Box \lnot p \lif \Box(p \lif q)
expr-f53e6ebf8be57b90	1	1	\Log{K} \Proves !A \lif (\lnot!B \lif \lnot (!A \lif !B))
expr-f545575b944a213f	2	1	\Box(\lnot\lnot p \lif p)
expr-f5737f6aeb4c1e78	1	1	\Ax{4_\Diamond}
expr-f5fcab0ce115697e	1	1	!A_1 \to (!A_2 \lif \cdots (!A_n \lif !B)\cdots)
expr-f65f435afa981240	8	9	\Frm[L]
expr-f6e49c596decc774	4	4	\Log{KT5} \Proves \Ax{4}
expr-f7cbeb6021713f1e	1	1	!C(q)
expr-f80eece1214c4a79	7	7	!D_1
expr-f87a549f62a7a792	15	13	\Box !A
expr-f95e691abec3021e	1	1	(!A \lif !B) \lif ((!B \lif !C) \lif (!A \lif !C))
expr-f96630922dfc449a	3	3	n = 1
expr-f9ab85ba8196f530	1	1	\mClass{C}_n
expr-f9e469296b427af3	20	20	\Box p \lif p
expr-fbcd364a88df16e8	1	1	\Log{K}!A_1\dots!A_n
expr-fc43eeb4239b357e	1	1	\Sigma = \Setabs{!B}{\Log{K} !A_1 \dots !A_n \Proves !B }
expr-fd091be747da93e5	1	1	\Log{KT4} \Proves/ \Ax{5}
expr-feae71007c657c2c	1	1	\Box !A \in \Sigma
expr-fef36b264ce11f72	1	1	\Gamma \Proves[\Sigma] !A_n
